country,origin,system,status,url,date_recorded,sysID,imageID,statusID,matID
Russia,Soviet Union,BMP-1(P),damaged,https://twitter.com/UAWeapons/status/1535717957652865029,2022-06-26,541,1856,3,7-54118563
Russia,Soviet Union,BMP-1(P),damaged,https://i.postimg.cc/Z5cKsDdh/478.png,2022-06-26,541,1857,3,7-54118573
Russia,Soviet Union,BMP-1(P),damaged,https://twitter.com/UAWeapons/status/1536424104957460480,2022-06-26,541,1852,3,7-54118523
Russia,Russia,BMP-1AM,damaged,https://i.postimg.cc/0Nbx8HDv/dc.jpg,2022-05-08,542,1861,3,7-54218613
Russia,Russia,BMP-1AM,damaged,https://i.postimg.cc/HLqkkqg0/1003-bmp1am.jpg,2022-08-08,542,1875,3,7-54218753
Russia,Russia,BMP-1AM,damaged,https://twitter.com/UAWeapons/status/1558386570432073728,2022-08-14,542,1877,3,7-54218773
Russia,Russia,BMP-1AM,damaged,https://i.postimg.cc/RZnJ6Wy7/1003-bmp1am.jpg,2022-08-15,542,1879,3,7-54218793
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/vBy9TRg0/77699.png,2022-03-19,545,1930,3,7-54519303
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/XYyYKfsy/Screenshot-8236.png,2022-03-19,545,1931,3,7-54519313
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/2jX5hmCS/u1.jpg,2022-03-19,545,1932,3,7-54519323
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/RhxT6Pz9/663.png,2022-03-19,545,1942,3,7-54519423
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/rF84w7J1/fsl.png,2022-03-19,545,1943,3,7-54519433
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/y80rBVY6/469.png,2022-03-26,545,1981,3,7-54519813
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/4nCw32NC/43133.png,2022-03-26,545,1982,3,7-54519823
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/MpqBBJ4S/bmp22222222222222.jpg,2022-03-31,545,2012,3,7-54520123
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/3x5FhZtV/bmmp2.jpg,2022-04-13,545,2079,3,7-54520793
Russia,Soviet Union,BMP-2,damaged,https://postlmg.cc/XXqxFmgP,2022-05-01,545,2109,3,7-54521093
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/NLqKRCD1/g54.jpg,2022-05-06,545,2124,3,7-54521243
Russia,Soviet Union,BMP-2,damaged,https://twitter.com/UAWeapons/status/1527761851441881089,2022-05-23,545,2154,3,7-54521543
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1536726507061751808,2022-06-30,547,2184,3,7-54721843
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1542986188100886529,2022-07-02,547,798,3,7-5477983
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/q7PzsbP6/1012.jpg,2022-07-03,547,2188,3,7-54721883
