country,origin,system,status,url
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/Znf3n1fc/542f.png
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/0jN22LVY/d1h.png
Ukraine,Soviet Union,Ural-375D,captured,https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png
Ukraine,Soviet Union,Ural-4320,destroyed,https://postimg.cc/yJNnspb7
Ukraine,Soviet Union,Ural-4320,destroyed,https://i.postimg.cc/vmqnP67C/223.png
Ukraine,Soviet Union,Ural-4320,destroyed,https://i.postimg.cc/rshQS3MH/f4.png
Ukraine,Soviet Union,Ural-4320,destroyed,https://i.postimg.cc/8cPPbrHy/3dg.jpg
Ukraine,Soviet Union,Ural-4320,destroyed,https://i.postimg.cc/cHcLYcQg/2dg.jpg
Ukraine,Soviet Union,Ural-4320,destroyed,https://i.postimg.cc/GmRQzM1X/g8k.png
Ukraine,Soviet Union,Ural-4320,captured,https://i.postimg.cc/2SHMm16F/456.png
Ukraine,Soviet Union,KamAZ,destroyed,https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png
Ukraine,Soviet Union,MAZ-537,destroyed,https://i.postimg.cc/25RJZzWf/Screenshot-8076.png
Ukraine,Soviet Union,MAZ-537,captured,https://i.postimg.cc/7LSW8dKp/35.png
Ukraine,Belarus,MAZ,destroyed,https://i.postimg.cc/nL8S357x/6h.png
Ukraine,Belarus,MAZ,destroyed,https://i.postimg.cc/26dvvmgq/t12.png
Ukraine,Belarus,MAZ,destroyed,https://i.postimg.cc/g25vbgv0/t11.png
Ukraine,Belarus,MAZ,destroyed,https://i.postimg.cc/52g8DrqH/n1.png
Ukraine,Belarus,MAZ,destroyed,https://i.postimg.cc/5NBFhrqB/223.png
Ukraine,Belarus,MAZ,destroyed,https://i.postimg.cc/DfttyLxg/4r.png
Ukraine,Belarus,MAZ,destroyed,https://i.postimg.cc/L6dvbgC5/v48.png
Ukraine,Belarus,MAZ,damaged,https://i.postimg.cc/9fRbHBdp/f3.png
Ukraine,Belarus,MAZ,abandoned,https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png
Ukraine,Belarus,MAZ,abandoned,https://i.postimg.cc/hP4hp8v6/d46.png
Ukraine,Belarus,MAZ,captured,https://i.postimg.cc/7LSW8dKp/35.png
Ukraine,Soviet Union,UAZ-469,captured,https://i.postimg.cc/tgpMs65F/Screenshot-8026.png
Ukraine,Soviet Union,UAZ-452,captured,https://i.postimg.cc/NFjnSrgK/bl.png
Ukraine,Ukraine,Unknown truck,destroyed,https://i.postimg.cc/vBdfY7td/Screenshot-8019.png
Ukraine,Ukraine,Unknown truck,destroyed,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
Ukraine,Ukraine,Unknown truck,destroyed,https://i.postimg.cc/jScSwHTb/Screenshot-8020.png
Ukraine,Ukraine,Unknown truck,destroyed,https://i.postimg.cc/QdnM0gx9/4fh.png
Ukraine,Ukraine,Unknown truck,damaged,https://i.postimg.cc/3Jzj3bLL/bnm.png
Ukraine,Ukraine,Unknown truck,abandoned,https://i.postimg.cc/28tzT4wY/54.png
Ukraine,Ukraine,Unknown truck,captured,https://i.postimg.cc/JnP8Cxr0/Screenshot-8249.png
