country,system,destroyed,captured,abandoned,damaged,total
Russia,628 KamAZ 6x6,5,0,0,0,5
Russia,629 BTR-82A(M),1,0,0,0,1
Russia,629 KamAZ 6x6,0,1,0,1,2
Russia,629 Ural-4320,5,0,0,0,5
Russia,63 120mm 2S9 Nona,2,0,0,0,2
Russia,63 122mm BM-21 Grad,2,0,0,0,2
Russia,63 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,63 BMD-4M,1,0,0,0,1
Russia,63 KamAZ 6x6 tanker,1,0,0,0,1
Russia,63 R-149MA1 command and staff vehicle,0,2,0,0,2
Russia,63 T-62M,1,0,0,0,1
Russia,63 T-80BV,0,1,0,0,1
Russia,63 Unknown BMP-1/2,1,0,0,0,1
Russia,63 Unknown BTR-80/BTR-82A,1,0,0,1,2
Russia,63 Ural-43206,1,1,0,1,3
Russia,63 ZiL-131,2,0,0,0,2
Russia,630 BMP-2(K),2,1,0,0,3
Russia,631 BTR-82A(M),5,0,0,1,6
Russia,631 KamAZ 6x6,3,0,0,0,3
Russia,631 Ural-4320,0,0,1,0,1
Russia,632 Ural-4320,0,0,0,1,1
Russia,634 BMP-2(K),2,2,0,0,4
Russia,634 BTR-82A(M),2,0,1,0,3
Russia,635 BMP-2(K),0,1,0,0,1
Russia,635 Ural-4320,3,2,0,1,6
Russia,636 KamAZ 6x6,5,0,0,0,5
Russia,636 Ural-4320,2,0,0,0,2
Russia,637 BTR-82A(M),7,0,1,2,10
Russia,637 KamAZ 6x6,0,1,0,0,1
Russia,637 Ural-4320,1,0,0,0,1
Russia,638 KamAZ 6x6,1,0,0,0,1
Russia,639 BTR-82A(M),3,0,1,0,4
Russia,639 Ural-4320,1,1,0,0,2
Russia,64 122mm 2S1 Gvozdika,4,0,0,0,4
Russia,64 122mm BM-21 Grad,0,0,0,1,1
Russia,64 122mm D-30 howitzer,2,0,0,0,2
Russia,64 152mm 2S3(M) Akatsiya,0,1,0,0,1
Russia,64 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,64 BMD-4M,3,0,0,0,3
Russia,64 R-149MA1 command and staff vehicle,2,0,0,0,2
Russia,64 T-62M,1,0,0,0,1
Russia,64 T-64BV,0,0,0,1,1
Russia,64 T-80BVM,2,1,0,0,3
Russia,64 Unknown BTR-80/BTR-82A,0,0,1,0,1
Russia,64 ZiL-131,1,0,0,0,1
Russia,641 Ural-4320,2,0,0,0,2
Russia,642 BMP-2(K),7,0,0,0,7
Russia,642 BTR-82A(M),2,0,1,1,4
Russia,643 BTR-82A(M),1,0,0,0,1
Russia,643 KamAZ 6x6,5,1,0,0,6
Russia,644 Ural-4320,3,0,0,0,3
Russia,646 Ural-4320,5,0,0,0,5
Russia,647 BMP-2(K),4,1,0,1,6
Russia,647 BTR-82A(M),4,0,0,0,4
Russia,647 KamAZ 6x6,5,0,0,0,5
Russia,648 KamAZ 6x6,1,0,0,0,1
Russia,649 BMP-2(K),2,1,0,0,3
Russia,649 BTR-82A(M),2,0,0,0,2
Russia,649 Ural-4320,2,1,0,0,3
Russia,65 120mm 2S9 Nona,3,0,0,0,3
Russia,65 122mm 2S1 Gvozdika,1,0,0,0,1
Russia,65 122mm BM-21 Grad,1,3,0,0,4
Russia,65 122mm D-30 howitzer,1,0,0,0,1
Russia,65 152mm 2A65 Msta-B howitzer,1,2,0,1,4
Russia,65 152mm 2S3(M) Akatsiya,0,2,0,0,2
Russia,65 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,65 BMD-4M,3,0,0,0,3
Russia,65 KamAZ 6x6 tanker,0,0,0,1,1
Russia,65 R-149MA1 command and staff vehicle,0,1,0,0,1
Russia,65 T-62M,1,0,0,0,1
Russia,65 T-80BV Obr. 2022,3,0,1,1,5
Russia,65 T-80BVM,1,0,0,0,1
Russia,65 Unknown BMP-1/2,4,0,0,0,4
Russia,65 Unknown BTR-80/BTR-82A,1,0,1,0,2
Russia,65 Ural-43206,0,2,0,0,2
Russia,65 ZALA 421-16Е,3,0,0,0,3
Russia,650 BTR-82A(M),1,0,0,0,1
Russia,651 KamAZ 6x6,7,0,0,0,7
Russia,652 BMP-2(K),2,1,0,0,3
Russia,653 BTR-82A(M),4,0,0,0,4
Russia,653 Ural-4320,6,1,0,0,7
Russia,654 BMP-2(K),1,0,0,0,1
Russia,655 KamAZ 6x6,3,3,0,0,6
Russia,655 Ural-4320,2,0,0,0,2
Russia,657 BMP-2(K),5,0,0,0,5
Russia,657 Ural-4320,2,0,0,0,2
Russia,658 BTR-82A(M),4,0,1,1,6
Russia,658 KamAZ 6x6,3,0,0,0,3
Russia,659 BTR-82A(M),2,0,0,0,2
Russia,659 Ural-4320,1,1,0,0,2
Russia,66 122mm BM-21 Grad,1,0,0,0,1
Russia,66 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,66 152mm 2S3(M) Akatsiya,1,1,0,0,2
Russia,66 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,66 KamAZ 6x6 tanker,2,0,0,0,2
Russia,66 R-149MA1 command and staff vehicle,0,1,0,0,1
Russia,66 T-62M,1,0,0,0,1
Russia,66 T-80BV,1,2,0,0,3
Russia,66 T-80BV Obr. 2022,2,0,0,0,2
Russia,66 T-80BVM,0,1,0,0,1
Russia,66 Unknown BMP-1/2,2,0,0,0,2
Russia,66 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,66 Ural-43206,1,0,0,0,1
Russia,66 ZALA 421-16Е,1,0,0,0,1
Russia,660 BTR-82A(M),0,0,1,1,2
Russia,661 KamAZ 6x6,4,0,0,0,4
Russia,662 KamAZ 6x6,4,0,0,0,4
Russia,664 BTR-82A(M),3,0,1,0,4
Russia,664 Ural-4320,3,1,1,0,5
Russia,665 BTR-82A(M),2,0,0,0,2
Russia,666 BMP-2(K),4,1,0,0,5
Russia,666 BTR-82A(M),1,0,0,0,1
Russia,666 KamAZ 6x6,4,0,0,0,4
Russia,667 BMP-2(K),2,0,0,1,3
Russia,667 KamAZ 6x6,1,0,0,0,1
Russia,668 BMP-2(K),2,0,0,0,2
Russia,668 BTR-82A(M),0,0,1,0,1
Russia,67 120mm 2S9 Nona,1,0,0,1,2
Russia,67 122mm 2S1 Gvozdika,1,0,0,0,1
Russia,67 122mm D-30 howitzer,1,0,0,1,2
Russia,67 152mm 2A65 Msta-B howitzer,0,1,0,1,2
Russia,67 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,67 BMD-4M,1,0,0,0,1
Russia,67 R-149MA1 command and staff vehicle,0,1,0,1,2
Russia,67 T-62M,0,0,1,1,2
Russia,67 T-64BV,1,0,0,1,2
Russia,67 T-80BV,0,1,0,1,2
Russia,67 T-80BV Obr. 2022,1,0,0,0,1
Russia,67 T-80BVM,1,0,0,0,1
Russia,67 Unknown BMP-1/2,2,0,0,0,2
Russia,67 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,67 Ural-43206,1,0,0,0,1
Russia,67 ZALA 421-16Е,1,0,0,0,1
Russia,670 BMP-2(K),2,3,0,0,5
Russia,670 BTR-82A(M),3,0,0,0,3
Russia,670 KamAZ 6x6,3,0,0,0,3
Russia,671 BTR-82A(M),1,0,0,0,1
Russia,671 Ural-4320,7,1,0,0,8
Russia,673 BMP-2(K),6,0,0,0,6
Russia,673 BTR-82A(M),2,0,1,1,4
Russia,673 Ural-4320,2,0,0,0,2
Russia,674 BTR-82A(M),2,0,0,0,2
Russia,674 KamAZ 6x6,5,0,0,0,5
Russia,675 BMP-2(K),1,1,0,0,2
Russia,676 BTR-82A(M),2,0,0,0,2
Russia,676 KamAZ 6x6,2,0,0,0,2
Russia,676 Ural-4320,2,0,0,1,3
Russia,677 KamAZ 6x6,1,0,0,0,1
Russia,677 Ural-4320,1,0,0,0,1
Russia,678 BMP-2(K),2,3,0,0,5
Russia,678 BTR-82A(M),1,1,0,0,2
Russia,678 Ural-4320,1,0,0,0,1
Russia,679 BTR-82A(M),1,0,0,0,1
Russia,679 KamAZ 6x6,3,0,0,0,3
Russia,68 120mm 2S9 Nona,1,0,0,0,1
Russia,68 152mm 2A65 Msta-B howitzer,0,1,0,0,1
Russia,68 152mm 2S3(M) Akatsiya,0,2,0,0,2
Russia,68 BMD-4M,1,0,0,0,1
Russia,68 T-64BV,1,0,0,0,1
Russia,68 T-80BV,1,0,0,0,1
Russia,68 T-80BV Obr. 2022,0,0,1,1,2
Russia,68 T-80BVM,1,0,0,0,1
Russia,68 Unknown BMP-1/2,2,0,0,0,2
Russia,68 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,68 Ural-43206,0,1,0,0,1
Russia,68 ZALA 421-16Е,1,0,0,0,1
Russia,681 BMP-2(K),2,0,0,0,2
Russia,682 BTR-82A(M),3,0,0,0,3
Russia,682 KamAZ 6x6,3,0,0,0,3
Russia,682 Ural-4320,0,3,0,1,4
Russia,683 KamAZ 6x6,0,1,0,1,2
Russia,684 BMP-2(K),1,0,0,0,1
Russia,686 BMP-2(K),3,0,0,0,3
Russia,686 BTR-82A(M),3,1,2,2,8
Russia,686 KamAZ 6x6,2,0,0,0,2
Russia,687 BTR-82A(M),2,0,0,1,3
Russia,687 KamAZ 6x6,1,0,0,0,1
Russia,687 Ural-4320,1,0,0,0,1
Russia,688 BMP-2(K),2,0,0,0,2
Russia,688 BTR-82A(M),0,1,0,0,1
Russia,688 Ural-4320,7,0,0,0,7
Russia,689 BMP-2(K),3,1,1,0,5
Russia,69 120mm 2S9 Nona,1,0,0,0,1
Russia,69 122mm 2S1 Gvozdika,2,0,0,0,2
Russia,69 122mm D-30 howitzer,2,0,0,0,2
Russia,69 152mm 2A65 Msta-B howitzer,0,1,0,0,1
Russia,69 152mm 2S5 Giatsint-S,2,0,0,0,2
Russia,69 BMD-4M,1,0,0,0,1
Russia,69 T-64BV,0,0,1,1,2
Russia,69 T-80BV Obr. 2022,2,0,1,1,4
Russia,69 T-80BVM,1,0,0,0,1
Russia,69 Unknown BMP-1/2,2,0,0,0,2
Russia,69 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,69 Ural-43206,1,0,0,0,1
Russia,69 ZALA 421-16Е,0,0,1,0,1
Russia,690 BTR-82A(M),1,0,2,1,4
Russia,691 BMP-2(K),0,2,0,0,2
Russia,691 BTR-82A(M),2,0,0,0,2
Russia,692 BTR-82A(M),1,0,0,0,1
Russia,692 KamAZ 6x6,3,2,0,1,6
Russia,692 Ural-4320,3,1,0,0,4
Russia,693 BMP-2(K),2,0,0,0,2
Russia,693 BTR-82A(M),2,0,0,0,2
Russia,693 Ural-4320,4,0,0,0,4
Russia,696 BTR-82A(M),3,0,0,0,3
Russia,699 Ural-4320,6,0,0,0,6
Russia,7 100mm MT-12 anti-tank gun,0,1,0,0,1
Russia,7 120mm 2S23 Nona-SVK,1,0,0,0,1
Russia,7 122mm 2B17 Tornado-G,0,1,0,0,1
Russia,7 152mm 2A36 Giatsint-B,0,1,0,1,2
Russia,7 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,7 1L259 (for Zoopark-1 counter-battery radar complex),1,0,0,0,1
Russia,7 203mm 2S7M Malka,1,0,0,0,1
Russia,7 2F510 transport vehicle for 2S12 'Sani' mortar on Ural-43206 chassis,1,0,0,0,1
Russia,7 82mm 2B9 Vasilek automatic gun mortar,1,0,0,0,1
Russia,7 9A310M1-2 TELAR (for Buk-M1-2),1,0,0,0,1
Russia,7 9A331 TLAR (for 9K331 Tor-M1),1,0,0,0,1
Russia,7 AMN-590951,1,0,0,0,1
Russia,7 Asteys-7020 'Patrol',1,0,0,0,1
Russia,7 BMD-1KSh-A command vehicle,0,2,0,0,2
Russia,7 BMP-1 765-SB3KDZ,2,0,1,1,4
Russia,7 BMP-1AM 675-sb3KDZ,1,0,0,0,1
Russia,7 BMP-1KSh command and staff vehicle,1,0,0,0,1
Russia,7 BMP-2M,0,1,0,0,1
Russia,7 BMP-2M 675-sb3KDZ,3,0,0,0,3
Russia,7 BREM-L armoured recovery vehicle,3,0,1,1,5
Russia,7 BTR-70,1,0,0,0,1
Russia,7 Eleron T28ME,0,1,0,0,1
Russia,7 Feniks,0,1,0,0,1
Russia,7 Granat-4,1,0,0,0,1
Russia,7 ISDM Zemledeliye remote mine-laying system,1,0,0,0,1
Russia,7 K-53949 Linza,1,0,0,0,1
Russia,7 KamAZ 8x8 with armoured cabin,1,0,0,0,1
Russia,7 KamAZ KMV-10V boom crane truck,1,0,0,0,1
Russia,7 KamAZ low-loader,0,0,0,1,1
Russia,7 MP-1IM signals vehicle,1,0,0,0,1
Russia,7 MTP-A2.1 recovery vehicle,1,0,0,0,1
Russia,7 MTU-72 bridge layer,0,0,1,1,2
Russia,7 R-149AKSh-1 command and signals vehicle,0,1,0,0,1
Russia,7 R-330BMV Borisoglebsk-2B,1,0,0,0,1
Russia,7 R-934B 'Sinitsa' automated jamming station,0,0,0,1,1
Russia,7 REM-KL recovery vehicle,1,0,0,0,1
Russia,7 SKAT 350,1,0,0,0,1
Russia,7 Su-24M/MR strike/tactical reconnaissance aircraft,2,0,0,0,2
Russia,7 Su-35S multirole aircraft,1,0,0,0,1
Russia,7 T-72BA,0,1,0,0,1
Russia,7 T-80BV Obr. 2022,1,0,0,0,1
Russia,7 T-90M,0,1,0,0,1
Russia,7 T-90S,2,0,0,0,2
Russia,7 UAZ Patriot jeep,1,0,0,0,1
Russia,7 UAZ-39094,1,0,0,0,1
Russia,7 UAZ-469 jeep,0,1,0,1,2
Russia,7 Unknown SPG,1,0,0,0,1
Russia,7 Unknown communications station based on the KamAZ 6x6,5,0,0,0,5
Russia,7 Ural Avtozaks,1,0,0,0,1
Russia,7 Ural-4320 with 57mm AZP S-60,1,0,0,0,1
Russia,7 Ural-63704-0010 Tornado-U,0,1,0,1,2
Russia,7 ZALA 421-16Е2,0,1,0,0,1
Russia,7 ZSU-23-4 Shilka,0,1,0,0,1
Russia,7 ZiL-131,1,0,0,0,1
Russia,70 120mm 2S9 Nona,1,0,0,0,1
Russia,70 122mm BM-21 Grad,1,2,0,0,3
Russia,70 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,70 152mm 2S19 Msta-S,0,1,0,0,1
Russia,70 152mm 2S3(M) Akatsiya,0,1,0,0,1
Russia,70 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,70 R-149MA1 command and staff vehicle,1,1,0,0,2
Russia,70 T-62M,2,0,0,1,3
Russia,70 T-72B Obr. 1989,2,0,0,0,2
Russia,70 T-80BV,2,0,0,0,2
Russia,70 T-80BV Obr. 2022,1,0,0,0,1
Russia,70 T-80BVM,1,0,0,0,1
Russia,70 UAZ-452 van,7,0,0,1,8
Russia,70 Unknown BMP-1/2,4,0,0,0,4
Russia,70 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,70 Ural-4320 tanker,1,0,0,0,1
Russia,70 Ural-43206,0,1,0,0,1
Russia,700 KamAZ 6x6,3,3,0,0,6
Russia,702 BMP-2(K),5,0,3,3,11
Russia,702 KamAZ 6x6,2,0,0,0,2
Russia,705 KamAZ 6x6,7,4,0,0,11
Russia,706 BMP-2(K),3,0,0,1,4
Russia,706 KamAZ 6x6,1,0,0,0,1
Russia,707 KamAZ 6x6,2,0,0,0,2
Russia,708 BMP-2(K),1,0,0,1,2
Russia,708 KamAZ 6x6,2,2,0,0,4
Russia,709 KamAZ 6x6,2,0,0,0,2
Russia,71 120mm 2S9 Nona,1,0,0,0,1
Russia,71 122mm BM-21 Grad,1,0,0,0,1
Russia,71 BTR-D,1,0,0,0,1
Russia,71 KamAZ 6x6 tanker,3,1,0,0,4
Russia,71 R-149MA1 command and staff vehicle,1,0,0,0,1
Russia,71 T-64BV,1,0,0,0,1
Russia,71 T-72B Obr. 1989,0,3,0,0,3
Russia,71 T-80BV,1,1,0,0,2
Russia,71 T-80BV Obr. 2022,0,0,1,1,2
Russia,71 T-80BVM,1,0,0,0,1
Russia,71 Unknown BMP-1/2,2,0,0,0,2
Russia,71 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,71 Ural-43206,0,1,0,0,1
Russia,71 ZALA 421-16Е,2,0,0,0,2
Russia,710 BMP-2(K),2,0,0,0,2
Russia,710 BTR-82A(M),13,0,2,2,17
Russia,710 Ural-4320,9,0,1,2,12
Russia,711 Ural-4320,1,0,0,0,1
Russia,712 KamAZ 6x6,6,0,0,0,6
Russia,713 BTR-82A(M),2,0,1,0,3
Russia,716 BTR-82A(M),3,0,1,1,5
Russia,716 KamAZ 6x6,4,0,0,0,4
Russia,718 KamAZ 6x6,2,0,0,0,2
Russia,719 BTR-82A(M),3,0,0,0,3
Russia,719 KamAZ 6x6,1,0,0,0,1
Russia,72 120mm 2S9 Nona,1,0,0,0,1
Russia,72 122mm BM-21 Grad,0,2,0,0,2
Russia,72 152mm 2A65 Msta-B howitzer,2,1,0,0,3
Russia,72 152mm 2S5 Giatsint-S,1,0,0,1,2
Russia,72 BTR-D,4,1,0,0,5
Russia,72 R-149MA1 command and staff vehicle,1,0,0,0,1
Russia,72 T-62M,3,0,0,0,3
Russia,72 T-64BV,1,0,1,1,3
Russia,72 T-72B Obr. 1989,1,0,0,1,2
Russia,72 T-80BV,0,1,0,0,1
Russia,72 T-80BVM,1,0,0,0,1
Russia,72 Unknown BMP-1/2,3,0,0,0,3
Russia,72 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,72 Ural-4320 tanker,1,0,0,0,1
Russia,72 ZALA 421-16Е,1,0,0,0,1
Russia,720 KamAZ 6x6,1,0,0,0,1
Russia,721 BTR-82A(M),5,0,0,0,5
Russia,723 KamAZ 6x6,1,0,0,0,1
Russia,723 Ural-4320,4,0,0,0,4
Russia,724 KamAZ 6x6,1,0,0,0,1
Russia,724 Ural-4320,1,0,0,0,1
Russia,726 BTR-82A(M),4,0,3,3,10
Russia,726 KamAZ 6x6,2,0,0,0,2
Russia,73 120mm 2S9 Nona,1,0,0,0,1
Russia,73 122mm 2S1 Gvozdika,4,0,0,0,4
Russia,73 152mm 2A65 Msta-B howitzer,1,1,0,0,2
Russia,73 R-149MA1 command and staff vehicle,0,1,0,0,1
Russia,73 T-62M,1,0,1,1,3
Russia,73 T-72B Obr. 1989,1,0,0,0,1
Russia,73 T-80BVM,1,0,0,0,1
Russia,73 UAZ-452 van,2,0,0,1,3
Russia,73 Unknown BMP-1/2,2,0,0,0,2
Russia,73 Unknown BTR-80/BTR-82A,2,0,0,0,2
Russia,73 Ural-4320 tanker,1,0,0,0,1
Russia,73 ZALA 421-16Е,1,0,0,0,1
Russia,731 KamAZ 6x6,7,0,0,0,7
Russia,733 Ural-4320,7,0,0,1,8
Russia,734 BMP-2(K),12,1,10,6,29
Russia,734 Ural-4320,2,0,0,0,2
Russia,737 BMP-2(K),5,1,0,0,6
Russia,737 KamAZ 6x6,4,1,0,2,7
Russia,739 KamAZ 6x6,2,0,0,0,2
Russia,739 Ural-4320,5,0,0,0,5
Russia,74 120mm 2S9 Nona,1,0,0,0,1
Russia,74 122mm 2S1 Gvozdika,1,0,0,0,1
Russia,74 152mm 2A65 Msta-B howitzer,0,1,0,0,1
Russia,74 152mm 2S19 Msta-S,2,3,0,0,5
Russia,74 152mm 2S3(M) Akatsiya,4,0,0,0,4
Russia,74 152mm 2S5 Giatsint-S,2,0,0,0,2
Russia,74 BTR-D,3,0,0,0,3
Russia,74 KamAZ 6x6 tanker,1,1,0,0,2
Russia,74 R-149MA1 command and staff vehicle,2,0,0,0,2
Russia,74 T-72B Obr. 1989,2,1,0,0,3
Russia,74 T-80BV Obr. 2022,2,0,0,0,2
Russia,74 T-80BVM,0,0,1,1,2
Russia,74 Unknown BMP-1/2,1,0,0,0,1
Russia,74 Unknown BTR-80/BTR-82A,3,0,0,0,3
Russia,74 Ural-4320 tanker,0,0,1,0,1
Russia,74 ZALA 421-16Е,1,0,0,0,1
Russia,741 BTR-82A(M),13,0,2,1,16
Russia,742 Ural-4320,2,0,0,1,3
Russia,743 BMP-2(K),5,0,1,0,6
Russia,744 Ural-4320,2,0,0,0,2
Russia,745 BTR-82A(M),4,0,0,0,4
Russia,746 BMP-2(K),1,2,0,1,4
Russia,746 KamAZ 6x6,6,0,0,0,6
Russia,747 BTR-82A(M),3,0,0,0,3
Russia,748 BMP-2(K),3,0,0,0,3
Russia,749 BMP-2(K),6,0,0,1,7
Russia,75 122mm 2S1 Gvozdika,2,0,0,0,2
Russia,75 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,75 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,75 BTR-D,3,0,1,0,4
Russia,75 KamAZ 6x6 tanker,1,0,0,0,1
Russia,75 R-149MA1 command and staff vehicle,2,1,0,0,3
Russia,75 T-64BV,3,0,0,0,3
Russia,75 T-72B Obr. 1989,2,0,0,0,2
Russia,75 T-80BVM,1,0,0,0,1
Russia,75 UAZ-452 van,2,0,0,0,2
Russia,75 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,75 ZALA 421-16Е,1,0,0,0,1
Russia,750 KamAZ 6x6,4,0,0,0,4
Russia,750 Ural-4320,1,0,0,2,3
Russia,751 BTR-82A(M),5,0,0,0,5
Russia,752 KamAZ 6x6,2,0,0,0,2
Russia,753 KamAZ 6x6,1,0,0,0,1
Russia,753 Ural-4320,3,0,0,0,3
Russia,755 BMP-2(K),3,1,1,2,7
Russia,755 Ural-4320,2,0,0,0,2
Russia,756 Ural-4320,1,0,0,0,1
Russia,759 BTR-82A(M),6,1,1,1,9
Russia,76 120mm 2S9 Nona,1,0,0,0,1
Russia,76 122mm 2S1 Gvozdika,1,0,0,0,1
Russia,76 122mm BM-21 Grad,0,1,0,1,2
Russia,76 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,76 152mm 2S19 Msta-S,3,1,0,0,4
Russia,76 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,76 BTR-D,1,0,0,0,1
Russia,76 R-149MA1 command and staff vehicle,2,0,0,0,2
Russia,76 T-62M,1,0,1,1,3
Russia,76 T-80BV,0,1,0,0,1
Russia,76 T-80BVM,1,0,0,0,1
Russia,76 UAZ-452 van,1,0,0,0,1
Russia,76 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,76 Ural-43206,2,2,0,0,4
Russia,76 ZALA 421-16Е,1,0,0,0,1
Russia,760 BMP-2(K),5,0,0,0,5
Russia,760 BTR-82A(M),1,0,0,0,1
Russia,760 KamAZ 6x6,1,1,0,0,2
Russia,761 BMP-2(K),1,0,0,0,1
Russia,761 KamAZ 6x6,6,1,1,0,8
Russia,761 Ural-4320,5,0,0,0,5
Russia,762 Ural-4320,1,0,0,0,1
Russia,764 BMP-2(K),3,0,1,1,5
Russia,764 Ural-4320,2,0,0,0,2
Russia,767 KamAZ 6x6,1,0,0,0,1
Russia,768 KamAZ 6x6,0,1,0,0,1
Russia,769 KamAZ 6x6,2,0,0,0,2
Russia,769 Ural-4320,4,0,0,1,5
Russia,77 120mm 2S9 Nona,1,0,0,0,1
Russia,77 122mm 2S1 Gvozdika,1,0,0,0,1
Russia,77 122mm BM-21 Grad,1,0,0,0,1
Russia,77 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,77 152mm 2S19 Msta-S,1,0,0,0,1
Russia,77 152mm 2S3(M) Akatsiya,3,1,0,0,4
Russia,77 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,77 BTR-D,1,0,0,0,1
Russia,77 KamAZ 6x6 tanker,2,0,0,0,2
Russia,77 R-149MA1 command and staff vehicle,3,0,0,0,3
Russia,77 T-62M,2,0,0,1,3
Russia,77 T-64BV,1,0,2,0,3
Russia,77 T-72B Obr. 1989,3,0,3,3,9
Russia,77 T-80BVM,3,1,0,0,4
Russia,77 Unknown BMP-1/2,2,0,0,0,2
Russia,77 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,770 BTR-82A(M),11,0,2,2,15
Russia,770 Ural-4320,1,0,0,0,1
Russia,772 KamAZ 6x6,3,0,0,0,3
Russia,772 Ural-4320,2,0,0,0,2
Russia,774 BTR-82A(M),4,0,0,0,4
Russia,774 KamAZ 6x6,2,0,0,0,2
Russia,774 Ural-4320,2,0,0,0,2
Russia,775 BMP-2(K),8,2,1,1,12
Russia,776 BTR-82A(M),5,0,0,0,5
Russia,777 Ural-4320,1,0,0,1,2
Russia,78 120mm 2S9 Nona,1,0,0,0,1
Russia,78 122mm 2S1 Gvozdika,1,0,0,0,1
Russia,78 122mm BM-21 Grad,1,0,0,0,1
Russia,78 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,78 152mm 2S19 Msta-S,1,0,0,0,1
Russia,78 152mm 2S3(M) Akatsiya,0,1,0,0,1
Russia,78 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,78 BTR-D,0,0,1,1,2
Russia,78 KamAZ 6x6 tanker,1,0,0,0,1
Russia,78 R-149MA1 command and staff vehicle,1,0,0,0,1
Russia,78 T-64BV,1,0,0,0,1
Russia,78 T-72B Obr. 1989,0,0,1,1,2
Russia,78 T-80BVM,1,0,0,0,1
Russia,78 Unknown BMP-1/2,4,0,0,0,4
Russia,78 Unknown BTR-80/BTR-82A,1,0,0,0,1
Russia,78 ZALA Z-16 (421-16Е),2,0,0,0,2
Russia,781 Ural-4320,4,0,0,0,4
Russia,782 BMP-2(K),3,0,0,1,4
Russia,782 BTR-82A(M),5,0,1,1,7
Russia,782 Ural-4320,1,0,0,0,1
Russia,783 BMP-2(K),2,0,0,0,2
Russia,783 KamAZ 6x6,7,1,0,1,9
Russia,784 BTR-82A(M),2,0,0,0,2
Russia,784 KamAZ 6x6,1,0,0,0,1
Russia,785 BTR-82A(M),0,1,0,0,1
Russia,785 KamAZ 6x6,2,0,0,0,2
Russia,785 Ural-4320,3,0,0,0,3
Russia,787 Ural-4320,2,0,0,0,2
Russia,788 BTR-82A(M),4,0,0,0,4
Russia,788 KamAZ 6x6,2,0,0,0,2
Russia,788 Ural-4320,1,0,0,0,1
Russia,789 BMP-2(K),2,2,1,2,7
Russia,79 120mm 2S9 Nona,1,0,0,0,1
Russia,79 122mm 2S1 Gvozdika,1,0,0,0,1
Russia,79 122mm BM-21 Grad,0,1,0,1,2
Russia,79 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,79 152mm 2S3(M) Akatsiya,2,0,0,0,2
Russia,79 152mm 2S5 Giatsint-S,1,0,0,0,1
Russia,79 BTR-D,1,0,0,0,1
Russia,79 KamAZ 6x6 tanker,0,1,0,1,2
Russia,79 R-149MA1 command and staff vehicle,2,0,0,2,4
Russia,79 T-62M,0,0,2,2,4
Russia,79 T-64BV,1,0,0,0,1
Russia,79 T-72B Obr. 1989,2,0,0,0,2
Russia,79 T-80BV,2,0,0,0,2
Russia,79 T-80BV Obr. 2022,5,0,0,0,5
Russia,79 T-80BVM,1,1,0,0,2
Russia,79 UAZ-452 van,3,0,0,0,3
Russia,79 Unknown BMP-1/2,1,0,0,0,1
Russia,79 Unknown BTR-80/BTR-82A,2,0,0,0,2
Russia,79 Ural-43206,2,0,0,0,2
Russia,79 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,790 BTR-82A(M),2,0,0,0,2
Russia,790 KamAZ 6x6,1,1,0,0,2
Russia,791 BTR-82A(M),2,0,0,0,2
Russia,791 Ural-4320,3,0,0,0,3
Russia,792 BTR-82A(M),1,0,0,0,1
Russia,795 BTR-82A(M),4,0,0,0,4
Russia,797 BMP-2(K),6,0,0,0,6
Russia,797 Ural-4320,6,0,0,0,6
Russia,799 Ural-4320,1,1,0,0,2
Russia,8 'Orlan-20' ''Kartograf'' reconnaissance UAV,1,0,0,0,1
Russia,8 120mm 2B16 Nona-K howitzer,1,1,0,0,2
Russia,8 120mm 2S23 Nona-SVK,1,0,0,0,1
